userid_DI_encoded,course_id_encoded,interaction_order,incomplete_flag,registered,viewed,nchapters,nplay_video
430,10,2,1,1,0,3.63442342142082,114.84417345649427
431,1,1,1,1,1,2.0,114.84417345649427
431,11,2,1,1,1,4.0,29.0
432,8,1,1,1,1,3.63442342142082,114.84417345649427
432,10,2,1,1,1,1.0,2.0
432,14,3,1,1,0,3.63442342142082,114.84417345649427
433,12,1,1,1,1,3.0,70.0
434,1,1,1,1,1,2.0,114.84417345649427
434,11,2,1,1,1,5.0,1856.0
435,1,1,1,1,1,7.0,114.84417345649427
435,3,2,1,1,1,3.0,16.0
435,7,3,1,1,0,3.63442342142082,114.84417345649427
435,9,4,1,1,1,3.63442342142082,31.0
435,11,5,1,1,1,5.0,20.0
435,12,6,1,1,1,3.63442342142082,114.84417345649427
436,1,1,1,1,0,3.63442342142082,114.84417345649427
437,11,1,1,1,1,8.0,354.0
438,3,1,1,1,0,3.63442342142082,114.84417345649427
439,5,1,1,1,1,1.0,1.0
440,0,1,1,1,1,1.0,114.84417345649427
441,12,1,1,1,1,16.0,1774.0
442,1,1,1,1,1,4.0,114.84417345649427
443,12,1,1,1,1,3.63442342142082,114.84417345649427
444,1,1,1,1,1,1.0,114.84417345649427
445,9,1,1,1,1,2.0,26.0
446,12,1,1,1,1,3.0,114.84417345649427
447,2,1,1,1,0,2.0,114.84417345649427
448,11,1,1,1,1,3.63442342142082,114.84417345649427
449,10,1,1,1,0,3.63442342142082,114.84417345649427
449,14,2,1,1,0,3.63442342142082,114.84417345649427
450,11,1,1,1,0,3.63442342142082,114.84417345649427
451,5,1,1,1,0,3.63442342142082,114.84417345649427
451,1,2,1,1,1,1.0,114.84417345649427
452,1,1,1,1,1,3.0,114.84417345649427
452,13,2,1,1,1,1.0,114.84417345649427
452,10,3,1,1,1,2.0,3.0
453,2,1,1,1,1,2.0,114.84417345649427
454,12,1,1,1,1,2.0,114.84417345649427
455,7,1,1,1,1,14.0,565.0
456,1,1,1,1,1,1.0,114.84417345649427
456,11,2,1,1,1,4.0,118.0
457,0,1,1,1,0,3.63442342142082,114.84417345649427
458,14,1,1,1,1,2.0,12.0
458,4,2,1,1,1,2.0,24.0
459,1,1,1,1,0,3.63442342142082,114.84417345649427
460,7,1,1,1,1,2.0,114.84417345649427
461,2,1,1,1,1,3.0,114.84417345649427
462,1,1,1,1,1,3.0,114.84417345649427
462,2,2,1,1,0,3.63442342142082,114.84417345649427
462,4,3,1,1,1,2.0,14.0
462,5,4,1,1,1,1.0,19.0
462,12,5,1,1,1,2.0,114.84417345649427
462,14,6,1,1,1,3.63442342142082,114.84417345649427
463,1,1,1,1,0,3.63442342142082,114.84417345649427
463,3,2,1,1,0,3.63442342142082,114.84417345649427
463,9,3,1,1,0,3.63442342142082,114.84417345649427
464,2,1,1,1,0,3.63442342142082,114.84417345649427
465,1,1,1,1,1,2.0,114.84417345649427
466,10,1,1,1,1,3.0,103.0
466,1,2,1,1,1,2.0,114.84417345649427
467,1,1,1,1,0,3.63442342142082,114.84417345649427
468,9,1,1,1,1,3.63442342142082,114.84417345649427
469,11,1,1,1,1,2.0,24.0
470,9,1,1,1,0,3.63442342142082,114.84417345649427
471,4,1,1,1,1,6.0,22.0
471,0,2,1,1,1,2.0,114.84417345649427
472,14,1,1,1,1,2.0,2.0
473,5,1,1,1,0,3.63442342142082,114.84417345649427
474,1,1,1,1,0,3.63442342142082,114.84417345649427
475,1,1,1,1,1,2.0,114.84417345649427
476,10,1,1,1,0,3.63442342142082,114.84417345649427
477,11,1,1,1,0,3.63442342142082,114.84417345649427
478,10,1,1,1,1,3.0,87.0
479,10,1,1,1,1,6.0,441.0
480,2,1,1,1,1,33.0,114.84417345649427
481,12,1,1,1,1,1.0,114.84417345649427
482,1,1,1,1,1,1.0,114.84417345649427
483,1,1,1,1,1,1.0,114.84417345649427
483,11,2,1,1,1,7.0,62.0
483,10,3,1,1,0,3.63442342142082,114.84417345649427
483,14,4,1,1,1,2.0,12.0
484,1,1,1,1,1,1.0,114.84417345649427
485,12,1,1,1,1,3.0,17.0
486,11,1,1,1,1,1.0,3.0
486,1,2,1,1,0,3.63442342142082,114.84417345649427
487,6,1,1,1,0,3.63442342142082,114.84417345649427
487,14,2,1,1,1,3.63442342142082,114.84417345649427
488,14,1,1,1,1,1.0,1.0
489,12,1,1,1,1,2.0,10.0
490,2,1,1,1,0,3.63442342142082,114.84417345649427
491,6,1,1,1,0,1.0,114.84417345649427
492,1,1,1,1,1,2.0,114.84417345649427
493,4,1,1,1,0,3.63442342142082,114.84417345649427
494,4,1,1,1,0,3.63442342142082,114.84417345649427
494,13,2,1,1,1,1.0,54.0
495,1,1,1,1,1,2.0,114.84417345649427
496,1,1,1,1,0,3.63442342142082,114.84417345649427
497,11,1,1,1,1,1.0,3.0
498,1,1,1,1,1,2.0,114.84417345649427
499,12,1,1,1,1,2.0,1.0
500,1,1,1,1,0,3.63442342142082,114.84417345649427
501,1,1,1,1,1,4.0,114.84417345649427
501,7,2,1,1,1,14.0,375.0
501,2,3,1,1,1,29.0,114.84417345649427
502,1,1,1,1,1,3.0,114.84417345649427
503,1,1,1,1,0,3.63442342142082,114.84417345649427
504,10,1,1,1,0,3.63442342142082,114.84417345649427
505,1,1,1,1,1,4.0,114.84417345649427
505,12,2,1,1,1,2.0,10.0
506,11,1,1,1,1,8.0,70.0
507,3,1,1,1,0,3.63442342142082,114.84417345649427
508,1,1,1,1,1,1.0,114.84417345649427
509,4,1,1,1,1,2.0,114.84417345649427
510,1,1,1,1,1,1.0,114.84417345649427
511,1,1,1,1,0,3.63442342142082,114.84417345649427
512,2,1,1,1,0,3.0,114.84417345649427
513,4,1,1,1,0,3.63442342142082,114.84417345649427
514,3,1,1,1,1,2.0,25.0
515,1,1,1,1,1,1.0,114.84417345649427
516,1,1,1,1,1,3.0,114.84417345649427
517,14,1,1,1,1,3.0,69.0
518,0,1,1,1,1,3.0,114.84417345649427
519,1,1,1,1,1,1.0,114.84417345649427
519,11,2,1,1,1,2.0,43.0
520,3,1,1,1,1,12.0,1291.0
520,2,2,1,1,0,3.63442342142082,114.84417345649427
521,12,1,1,1,1,3.0,10.0
522,1,1,1,1,1,1.0,114.84417345649427
523,12,1,1,1,1,3.0,13.0
524,4,1,1,1,0,3.63442342142082,114.84417345649427
525,4,1,1,1,1,1.0,3.0
526,10,1,1,1,1,10.0,756.0
527,9,1,1,1,1,4.0,132.0
528,9,1,1,1,1,8.0,2.0
529,9,1,1,1,0,3.63442342142082,114.84417345649427
530,8,1,1,1,1,3.63442342142082,114.84417345649427
531,12,1,1,1,1,1.0,8.0
532,1,1,1,1,1,12.0,114.84417345649427
533,1,1,1,1,1,1.0,114.84417345649427
534,12,1,1,1,1,3.63442342142082,114.84417345649427
535,1,1,1,1,1,2.0,114.84417345649427
536,2,1,1,1,1,23.0,114.84417345649427
537,12,1,1,1,1,3.63442342142082,114.84417345649427
538,12,1,1,1,1,3.0,6.0
539,9,1,1,1,0,3.63442342142082,114.84417345649427
540,1,1,1,1,0,3.63442342142082,114.84417345649427
541,4,1,1,1,1,2.0,114.84417345649427
542,9,1,1,1,0,3.63442342142082,114.84417345649427
543,4,1,1,1,0,3.63442342142082,114.84417345649427
544,11,1,1,1,1,3.0,20.0
545,0,1,1,1,0,3.63442342142082,114.84417345649427
546,1,1,1,1,0,3.63442342142082,114.84417345649427
547,1,1,1,1,1,1.0,114.84417345649427
548,10,1,1,1,1,1.0,2.0
549,11,1,1,1,1,3.0,114.84417345649427
549,1,2,1,1,0,3.63442342142082,114.84417345649427
550,9,1,1,1,0,3.63442342142082,114.84417345649427
551,9,1,1,1,0,3.63442342142082,114.84417345649427
552,11,1,1,1,1,14.0,113.0
552,1,2,1,1,1,1.0,114.84417345649427
552,9,3,1,1,1,3.0,114.84417345649427
553,12,1,1,1,0,3.63442342142082,114.84417345649427
554,1,1,1,1,0,3.63442342142082,114.84417345649427
555,1,1,1,1,0,3.63442342142082,114.84417345649427
555,11,2,1,1,0,3.63442342142082,114.84417345649427
556,9,1,1,1,0,3.63442342142082,114.84417345649427
557,12,1,1,1,1,1.0,4.0
558,2,1,1,1,0,3.63442342142082,114.84417345649427
559,11,1,1,1,1,18.0,283.0
560,1,1,1,1,1,1.0,114.84417345649427
561,11,1,1,1,1,2.0,14.0
561,12,2,1,1,1,3.0,95.0
561,13,3,1,1,1,2.0,6.0
561,1,4,1,1,1,1.0,114.84417345649427
562,5,1,1,1,0,3.63442342142082,114.84417345649427
563,11,1,1,1,0,3.63442342142082,114.84417345649427
564,14,1,1,1,0,3.63442342142082,114.84417345649427
565,1,1,1,1,1,2.0,114.84417345649427
566,1,1,1,1,1,1.0,114.84417345649427
567,4,1,1,1,1,2.0,34.0
568,2,1,1,1,1,4.0,114.84417345649427
568,0,2,1,1,0,3.63442342142082,114.84417345649427
568,5,3,1,1,0,3.63442342142082,114.84417345649427
569,1,1,1,1,1,2.0,114.84417345649427
570,1,1,1,1,0,3.63442342142082,114.84417345649427
571,9,1,1,1,0,3.63442342142082,114.84417345649427
572,1,1,1,1,0,3.63442342142082,114.84417345649427
573,5,1,1,1,1,11.0,651.0
574,7,1,1,1,1,2.0,24.0
575,13,1,1,1,1,1.0,2.0
576,1,1,1,1,1,12.0,114.84417345649427
576,14,2,1,1,1,2.0,1.0
577,12,1,1,1,1,1.0,22.0
578,4,1,1,1,1,1.0,114.84417345649427
579,14,1,1,1,0,3.63442342142082,114.84417345649427
580,4,1,1,1,0,3.63442342142082,114.84417345649427
581,5,1,1,1,1,1.0,12.0
582,1,1,1,1,1,1.0,114.84417345649427
583,3,1,1,1,1,15.0,1681.0
584,4,1,1,1,1,4.0,1.0
585,3,1,1,1,0,3.63442342142082,114.84417345649427
586,9,1,1,1,1,2.0,3.0
586,14,2,1,1,0,3.63442342142082,114.84417345649427
587,9,1,1,1,1,2.0,114.84417345649427
587,4,2,1,1,0,3.63442342142082,114.84417345649427
587,13,3,1,1,0,3.63442342142082,114.84417345649427
588,11,1,1,1,1,2.0,16.0
589,9,1,1,1,1,6.0,31.0
589,14,2,1,1,1,8.0,48.0
590,1,1,1,1,0,3.63442342142082,114.84417345649427
590,12,2,1,1,0,3.63442342142082,114.84417345649427
591,3,1,1,1,1,2.0,4.0
592,5,1,1,1,1,1.0,2.0
593,1,1,1,1,1,1.0,114.84417345649427
594,5,1,1,1,0,3.63442342142082,114.84417345649427
595,4,1,1,1,1,2.0,15.0
596,13,1,1,1,1,1.0,1.0
597,1,1,1,1,1,1.0,114.84417345649427
597,11,2,1,1,1,4.0,150.0
597,2,3,1,1,1,2.0,114.84417345649427
598,1,1,1,1,1,1.0,114.84417345649427
598,12,2,1,1,1,2.0,114.84417345649427
599,7,1,1,1,0,3.63442342142082,114.84417345649427
600,11,1,1,1,1,2.0,41.0
601,7,1,1,1,1,3.0,139.0
602,4,1,1,1,0,3.63442342142082,114.84417345649427
603,11,1,1,1,1,16.0,226.0
603,1,2,1,1,1,1.0,114.84417345649427
603,14,3,1,1,0,3.63442342142082,114.84417345649427
604,14,1,1,1,1,1.0,114.84417345649427
604,13,2,1,1,1,2.0,114.84417345649427
605,1,1,1,1,0,3.63442342142082,114.84417345649427
605,11,2,1,1,1,1.0,3.0
606,1,1,1,1,1,2.0,114.84417345649427
606,11,2,1,1,1,1.0,114.84417345649427
607,5,1,1,1,1,7.0,348.0
607,4,2,1,1,0,3.63442342142082,114.84417345649427
607,2,3,1,1,1,8.0,114.84417345649427
608,2,1,1,1,0,3.63442342142082,114.84417345649427
609,10,1,1,1,1,2.0,2.0
610,13,1,1,1,1,1.0,46.0
611,1,1,1,1,0,3.63442342142082,114.84417345649427
611,11,2,1,1,0,3.63442342142082,114.84417345649427
612,15,1,1,1,1,4.0,114.84417345649427
612,14,2,1,1,1,2.0,1.0
613,1,1,1,1,1,1.0,114.84417345649427
614,0,1,1,1,1,2.0,114.84417345649427
615,1,1,1,1,1,1.0,114.84417345649427
616,3,1,1,1,0,3.63442342142082,114.84417345649427
617,3,1,1,1,1,1.0,2.0
618,1,1,1,1,0,3.63442342142082,114.84417345649427
619,0,1,1,1,1,2.0,114.84417345649427
620,1,1,1,1,0,3.63442342142082,114.84417345649427
621,1,1,1,1,1,12.0,114.84417345649427
621,0,2,1,1,0,3.63442342142082,114.84417345649427
621,12,3,1,1,1,3.0,11.0
622,1,1,1,1,0,3.63442342142082,114.84417345649427
623,9,1,1,1,1,1.0,114.84417345649427
624,4,1,1,1,0,3.63442342142082,114.84417345649427
625,0,1,1,1,0,3.63442342142082,114.84417345649427
626,0,1,1,1,1,2.0,114.84417345649427
627,14,1,1,1,1,4.0,17.0
627,10,2,1,1,1,3.0,21.0
628,0,1,1,1,1,3.0,114.84417345649427
629,1,1,1,1,1,12.0,114.84417345649427
630,4,1,1,1,1,1.0,3.0
631,2,1,1,1,1,11.0,114.84417345649427
632,11,1,1,1,0,3.63442342142082,114.84417345649427
633,6,1,1,1,1,1.0,23.0
634,2,1,1,1,0,3.63442342142082,114.84417345649427
635,1,1,1,1,1,4.0,114.84417345649427
636,3,1,1,1,1,12.0,2.0
637,3,1,1,1,0,3.63442342142082,114.84417345649427
638,1,1,1,1,1,2.0,114.84417345649427
639,0,1,1,1,1,2.0,114.84417345649427
640,1,1,1,1,1,2.0,114.84417345649427
641,9,1,1,1,0,3.63442342142082,114.84417345649427
641,12,2,1,1,1,3.0,30.0
642,4,1,1,1,0,3.63442342142082,114.84417345649427
643,12,1,1,1,1,3.0,151.0
644,14,1,1,1,0,3.63442342142082,114.84417345649427
645,2,1,1,1,0,3.63442342142082,114.84417345649427
646,4,1,1,1,0,3.63442342142082,114.84417345649427
647,2,1,1,1,1,1.0,114.84417345649427
648,1,1,1,1,1,8.0,114.84417345649427
649,1,1,1,1,1,3.0,114.84417345649427
650,12,1,1,1,1,3.63442342142082,114.84417345649427
651,11,1,1,1,1,1.0,2.0
652,9,1,1,1,0,3.63442342142082,114.84417345649427
653,1,1,1,1,1,2.0,114.84417345649427
654,1,1,1,1,0,3.63442342142082,114.84417345649427
654,11,2,1,1,1,3.0,55.0
655,11,1,1,1,1,2.0,21.0
656,1,1,1,1,1,2.0,114.84417345649427
657,7,1,1,1,1,1.0,6.0
658,2,1,1,1,0,3.63442342142082,114.84417345649427
659,1,1,1,1,1,1.0,114.84417345649427
659,12,2,1,1,1,3.0,14.0
660,1,1,1,1,1,2.0,114.84417345649427
661,1,1,1,1,0,3.63442342142082,114.84417345649427
662,1,1,1,1,0,3.63442342142082,114.84417345649427
662,11,2,1,1,0,3.63442342142082,114.84417345649427
662,3,3,1,1,0,3.63442342142082,114.84417345649427
663,5,1,1,1,1,1.0,114.84417345649427
664,2,1,1,1,0,3.63442342142082,114.84417345649427
664,4,2,1,1,1,1.0,2.0
664,3,3,1,1,0,3.63442342142082,114.84417345649427
665,14,1,1,1,1,2.0,2.0
666,1,1,1,1,1,2.0,114.84417345649427
667,1,1,1,1,1,12.0,114.84417345649427
667,14,2,1,1,1,2.0,24.0
668,12,1,1,1,1,3.0,66.0
669,0,1,1,1,0,3.63442342142082,114.84417345649427
670,11,1,1,1,0,3.63442342142082,114.84417345649427
671,1,1,1,1,0,3.63442342142082,114.84417345649427
671,11,2,1,1,0,3.63442342142082,114.84417345649427
672,11,1,1,1,1,18.0,193.0
672,10,2,1,1,1,3.0,94.0
673,2,1,1,1,0,3.63442342142082,114.84417345649427
674,2,1,1,1,1,2.0,114.84417345649427
675,5,1,1,1,1,1.0,1.0
676,5,1,1,1,1,1.0,3.0
677,0,1,1,1,0,3.63442342142082,114.84417345649427
677,12,2,1,1,1,2.0,4.0
677,13,3,1,1,0,3.63442342142082,114.84417345649427
678,0,1,1,1,0,3.63442342142082,114.84417345649427
678,1,2,1,1,0,3.63442342142082,114.84417345649427
678,13,3,1,1,0,3.63442342142082,114.84417345649427
679,1,1,1,1,1,5.0,114.84417345649427
680,9,1,1,1,1,2.0,3.0
681,9,1,1,1,1,4.0,227.0
681,1,2,1,1,1,1.0,114.84417345649427
681,14,3,1,1,0,3.63442342142082,114.84417345649427
682,2,1,1,1,0,3.63442342142082,114.84417345649427
683,3,1,1,1,1,2.0,16.0
684,3,1,1,1,0,3.63442342142082,114.84417345649427
685,0,1,1,1,0,3.63442342142082,114.84417345649427
686,2,1,1,1,0,3.63442342142082,114.84417345649427
686,10,2,1,1,0,3.63442342142082,114.84417345649427
686,13,3,1,1,1,1.0,42.0
687,13,1,1,1,0,3.63442342142082,114.84417345649427
688,1,1,1,1,1,1.0,114.84417345649427
688,2,2,1,1,1,3.0,114.84417345649427
688,13,3,1,1,1,2.0,45.0
688,4,4,1,1,1,2.0,4.0
689,9,1,1,1,0,3.63442342142082,114.84417345649427
689,6,2,1,1,0,3.63442342142082,114.84417345649427
690,3,1,1,1,1,2.0,13.0
691,2,1,1,1,1,2.0,114.84417345649427
692,1,1,1,1,0,3.63442342142082,114.84417345649427
692,11,2,1,1,1,4.0,50.0
693,11,1,1,1,1,2.0,32.0
694,1,1,1,1,1,12.0,114.84417345649427
695,14,1,1,1,0,3.63442342142082,114.84417345649427
696,0,1,1,1,0,3.63442342142082,114.84417345649427
697,11,1,1,1,1,3.0,32.0
697,2,2,1,1,0,3.63442342142082,114.84417345649427
697,5,3,1,1,1,1.0,1.0
697,14,4,1,1,1,2.0,14.0
698,4,1,1,1,0,3.63442342142082,114.84417345649427
699,9,1,1,1,1,5.0,6.0
699,14,2,1,1,1,2.0,2.0
700,3,1,1,1,0,3.63442342142082,114.84417345649427
701,1,1,1,1,1,1.0,114.84417345649427
701,13,2,1,1,1,1.0,114.84417345649427
701,10,3,1,1,1,2.0,6.0
702,10,1,1,1,1,7.0,136.0
702,14,2,1,1,1,4.0,15.0
702,6,3,1,1,1,4.0,5.0
703,1,1,1,1,1,1.0,114.84417345649427
704,1,1,1,1,0,3.63442342142082,114.84417345649427
704,9,2,1,1,1,8.0,453.0
704,11,3,1,1,1,2.0,31.0
705,4,1,1,1,0,3.63442342142082,114.84417345649427
706,3,1,1,1,0,3.63442342142082,114.84417345649427
706,4,2,1,1,0,3.63442342142082,114.84417345649427
706,5,3,1,1,0,3.63442342142082,114.84417345649427
707,7,1,1,1,0,3.63442342142082,114.84417345649427
708,1,1,1,1,1,1.0,114.84417345649427
709,12,1,1,1,1,6.0,50.0
710,10,1,1,1,0,3.63442342142082,114.84417345649427
711,3,1,1,1,1,2.0,43.0
712,13,1,1,1,1,4.0,191.0
713,12,1,1,1,1,3.0,4.0
714,12,1,1,1,1,1.0,1.0
715,1,1,1,1,0,3.63442342142082,114.84417345649427
715,11,2,1,1,0,3.63442342142082,114.84417345649427
716,0,1,1,1,1,1.0,114.84417345649427
717,12,1,1,1,1,2.0,74.0
718,3,1,1,1,1,2.0,31.0
718,4,2,1,1,0,3.63442342142082,114.84417345649427
719,1,1,1,1,1,12.0,114.84417345649427
720,1,1,1,1,1,1.0,114.84417345649427
721,1,1,1,1,1,11.0,114.84417345649427
722,1,1,1,1,1,5.0,114.84417345649427
722,14,2,1,1,1,10.0,687.0
723,13,1,1,1,1,2.0,47.0
723,10,2,1,1,1,2.0,5.0
724,11,1,1,1,0,3.63442342142082,114.84417345649427
724,1,2,1,1,1,1.0,114.84417345649427
725,9,1,1,1,0,3.63442342142082,114.84417345649427
725,11,2,1,1,0,3.63442342142082,114.84417345649427
726,2,1,1,1,1,1.0,114.84417345649427
727,11,1,1,1,1,2.0,114.84417345649427
728,13,1,1,1,0,3.63442342142082,114.84417345649427
729,7,1,1,1,1,7.0,178.0
729,8,2,1,1,1,2.0,23.0
729,14,3,1,1,0,3.63442342142082,114.84417345649427
729,9,4,1,1,1,2.0,9.0
730,1,1,1,1,1,1.0,114.84417345649427
731,1,1,1,1,0,3.63442342142082,114.84417345649427
731,9,2,1,1,0,3.63442342142082,114.84417345649427
732,1,1,1,1,1,1.0,114.84417345649427
733,1,1,1,1,1,1.0,114.84417345649427
734,5,1,1,1,0,3.63442342142082,114.84417345649427
735,1,1,1,1,1,2.0,114.84417345649427
736,12,1,1,1,1,3.0,32.0
737,3,1,1,1,0,3.63442342142082,114.84417345649427
738,1,1,1,1,1,1.0,114.84417345649427
738,12,2,1,1,1,1.0,4.0
739,1,1,1,1,1,1.0,114.84417345649427
740,2,1,1,1,1,1.0,114.84417345649427
741,12,1,1,1,1,2.0,114.84417345649427
742,5,1,1,1,0,3.63442342142082,114.84417345649427
743,9,1,1,1,1,3.0,114.84417345649427
744,1,1,1,1,0,3.63442342142082,114.84417345649427
745,14,1,1,1,1,3.0,40.0
745,1,2,1,1,1,1.0,114.84417345649427
746,9,1,1,1,1,6.0,26.0
747,11,1,1,1,0,3.63442342142082,114.84417345649427
748,2,1,1,1,0,3.63442342142082,114.84417345649427
748,4,2,1,1,0,3.63442342142082,114.84417345649427
748,5,3,1,1,1,1.0,3.0
749,11,1,1,1,0,3.63442342142082,114.84417345649427
750,11,1,1,1,1,2.0,114.84417345649427
751,1,1,1,1,1,2.0,114.84417345649427
752,2,1,1,1,1,33.0,114.84417345649427
753,9,1,1,1,1,2.0,24.0
754,1,1,1,1,0,3.63442342142082,114.84417345649427
754,9,2,1,1,1,1.0,2.0
754,12,3,1,1,1,3.63442342142082,114.84417345649427
754,14,4,1,1,0,3.63442342142082,114.84417345649427
755,11,1,1,1,1,1.0,114.84417345649427
756,1,1,1,1,1,1.0,114.84417345649427
756,11,2,1,1,1,2.0,42.0
757,1,1,1,1,1,10.0,114.84417345649427
758,1,1,1,1,1,2.0,114.84417345649427
758,11,2,1,1,0,3.63442342142082,114.84417345649427
759,11,1,1,1,0,3.63442342142082,114.84417345649427
760,9,1,1,1,1,1.0,32.0
760,11,2,1,1,1,2.0,20.0
760,1,3,1,1,1,1.0,114.84417345649427
761,12,1,1,1,1,5.0,79.0
762,1,1,1,1,0,3.63442342142082,114.84417345649427
763,3,1,1,1,1,12.0,25.0
764,12,1,1,1,1,2.0,7.0
765,11,1,1,1,0,3.63442342142082,114.84417345649427
766,11,1,1,1,1,3.0,87.0
766,12,2,1,1,1,3.0,54.0
767,0,1,1,1,0,3.63442342142082,114.84417345649427
768,11,1,1,1,1,4.0,66.0
768,1,2,1,1,1,5.0,114.84417345649427
769,1,1,1,1,1,1.0,114.84417345649427
770,1,1,1,1,1,2.0,114.84417345649427
770,3,2,1,1,1,2.0,9.0
771,4,1,1,1,1,3.0,3.0
772,2,1,1,1,1,1.0,114.84417345649427
773,11,1,1,1,1,6.0,87.0
774,1,1,1,1,0,3.63442342142082,114.84417345649427
775,0,1,1,1,0,3.63442342142082,114.84417345649427
776,5,1,1,1,1,10.0,323.0
777,12,1,1,1,1,3.63442342142082,114.84417345649427
778,0,1,1,1,0,3.63442342142082,114.84417345649427
779,12,1,1,1,1,2.0,4.0
780,14,1,1,1,1,4.0,17.0
781,11,1,1,1,0,3.63442342142082,114.84417345649427
782,2,1,1,1,1,2.0,114.84417345649427
783,1,1,1,1,1,3.0,114.84417345649427
784,9,1,1,1,0,3.63442342142082,114.84417345649427
785,4,1,1,1,0,3.63442342142082,114.84417345649427
786,1,1,1,1,1,9.0,114.84417345649427
787,10,1,1,1,0,3.63442342142082,114.84417345649427
788,4,1,1,1,0,3.63442342142082,114.84417345649427
789,0,1,1,1,1,4.0,114.84417345649427
789,2,2,1,1,1,6.0,114.84417345649427
789,4,3,1,1,0,3.63442342142082,114.84417345649427
790,3,1,1,1,0,3.63442342142082,114.84417345649427
790,8,2,1,1,1,3.63442342142082,114.84417345649427
791,1,1,1,1,0,3.63442342142082,114.84417345649427
792,1,1,1,1,1,1.0,114.84417345649427
793,1,1,1,1,1,1.0,114.84417345649427
794,4,1,1,1,0,3.63442342142082,114.84417345649427
795,12,1,1,1,1,2.0,15.0
796,4,1,1,1,0,3.63442342142082,114.84417345649427
797,5,1,1,1,0,3.63442342142082,114.84417345649427
798,1,1,1,1,1,2.0,114.84417345649427
799,0,1,1,1,0,3.63442342142082,114.84417345649427
800,4,1,1,1,0,3.63442342142082,114.84417345649427
801,1,1,1,1,0,3.63442342142082,114.84417345649427
801,3,2,1,1,0,3.63442342142082,114.84417345649427
802,9,1,1,1,0,3.63442342142082,114.84417345649427
803,3,1,1,1,0,3.63442342142082,114.84417345649427
804,10,1,1,1,1,2.0,114.84417345649427
804,14,2,1,1,1,4.0,28.0
805,2,1,1,1,1,3.63442342142082,114.84417345649427
805,4,2,1,1,0,3.63442342142082,114.84417345649427
806,11,1,1,1,1,2.0,16.0
807,2,1,1,1,1,7.0,114.84417345649427
808,12,1,1,1,1,3.63442342142082,114.84417345649427
809,1,1,1,1,0,3.63442342142082,114.84417345649427
810,11,1,1,1,0,3.63442342142082,114.84417345649427
811,9,1,1,1,1,2.0,23.0
812,2,1,1,1,0,3.63442342142082,114.84417345649427
812,5,2,1,1,1,1.0,17.0
813,1,1,1,1,0,3.63442342142082,114.84417345649427
814,2,1,1,1,1,3.0,114.84417345649427
814,13,2,1,1,1,1.0,7.0
815,15,1,1,1,1,1.0,114.84417345649427
816,11,1,1,1,1,2.0,21.0
817,9,1,1,1,1,2.0,9.0
818,12,1,1,1,1,2.0,13.0
819,1,1,1,1,1,2.0,114.84417345649427
819,11,2,1,1,1,5.0,29.0
820,1,1,1,1,1,1.0,114.84417345649427
821,0,1,1,1,1,2.0,114.84417345649427
821,2,2,1,1,0,3.63442342142082,114.84417345649427
822,9,1,1,1,0,3.63442342142082,114.84417345649427
823,3,1,1,1,0,3.63442342142082,114.84417345649427
823,7,2,1,1,0,3.63442342142082,114.84417345649427
824,1,1,1,1,0,3.63442342142082,114.84417345649427
825,2,1,1,1,1,2.0,114.84417345649427
825,13,2,1,1,1,1.0,44.0
826,14,1,1,1,0,3.63442342142082,114.84417345649427
827,1,1,1,1,1,2.0,114.84417345649427
828,3,1,1,1,1,1.0,2.0
829,1,1,1,1,0,3.63442342142082,114.84417345649427
829,11,2,1,1,0,3.63442342142082,114.84417345649427
829,9,3,1,1,0,3.63442342142082,114.84417345649427
830,4,1,1,1,1,2.0,2.0
831,8,1,1,1,1,2.0,4.0
832,1,1,1,1,1,2.0,114.84417345649427
832,11,2,1,1,1,4.0,11.0
832,0,3,1,1,1,3.0,114.84417345649427
833,2,1,1,1,0,3.63442342142082,114.84417345649427
834,7,1,1,1,1,2.0,18.0
835,2,1,1,1,0,3.63442342142082,114.84417345649427
836,3,1,1,1,1,3.0,192.0
837,1,1,1,1,0,3.63442342142082,114.84417345649427
837,9,2,1,1,1,3.63442342142082,1.0
837,11,3,1,1,0,3.63442342142082,114.84417345649427
838,7,1,1,1,1,2.0,14.0
839,1,1,1,1,1,3.0,114.84417345649427
840,1,1,1,1,1,1.0,114.84417345649427
840,5,2,1,1,1,1.0,2.0
841,1,1,1,1,1,1.0,114.84417345649427
842,11,1,1,1,1,1.0,2.0
843,1,1,1,1,0,3.63442342142082,114.84417345649427
844,2,1,1,1,0,3.63442342142082,114.84417345649427
844,5,2,1,1,0,3.63442342142082,114.84417345649427
845,4,1,1,1,1,2.0,17.0
846,12,1,1,1,1,2.0,61.0
846,1,2,1,1,0,3.63442342142082,114.84417345649427
847,14,1,1,1,0,3.63442342142082,114.84417345649427
848,14,1,1,1,0,3.63442342142082,114.84417345649427
849,11,1,1,1,1,2.0,29.0
850,1,1,1,1,0,3.63442342142082,114.84417345649427
850,3,2,1,1,0,3.63442342142082,114.84417345649427
850,7,3,1,1,1,1.0,1.0
850,11,4,1,1,1,2.0,33.0
851,2,1,1,1,0,3.63442342142082,114.84417345649427
852,12,1,1,1,1,3.63442342142082,114.84417345649427
852,14,2,1,1,0,3.63442342142082,114.84417345649427
853,1,1,1,1,0,1.0,114.84417345649427
854,1,1,1,1,0,3.63442342142082,114.84417345649427
